Gene_ID,Transcript_ID,Gene,A11.C636,A11,E9,HAP1.C597,KBM7
ENSG00000163029.11,ENST00000448223.2,SMC6,1.09,0.98,1.13,1.05,0.66
ENSG00000111653.15,ENST00000341550.4,ING4,1.09,1.12,0.97,1.13,2.12
ENSG00000138346.10,ENST00000550357.1,DNA2,1.09,0.87,0.89,1.04,0.85
ENSG00000163029.11,ENST00000351948.4,SMC6,1.09,0.98,1.13,1.05,0.66
ENSG00000167118.6,ENST00000372847.1,URM1,1.09,1.22,1.18,1.05,0.73
ENSG00000181827.10,ENST00000559847.2,RFX7,1.09,0.96,0.93,1.19,1.12
ENSG00000154889.12,ENST00000309976.9,MPPE1,1.09,0.96,0.78,0.94,0.69
ENSG00000112655.11,ENST00000481273.1,PTK7,1.08,1.04,0.93,0.99,0.72
ENSG00000160226.11,ENST00000339818.4,C21orf2,1.08,1.66,1.64,1.02,1.10
ENSG00000116604.13,ENST00000464356.2,MEF2D,1.08,1.42,1.26,1.14,2.66
ENSG00000131351.10,ENST00000593360.1,HAUS8,1.08,1.09,1.08,1.11,0.69
ENSG00000137364.4,ENST00000309983.4,TPMT,1.08,0.75,0.82,0.87,0.43
ENSG00000175183.5,ENST00000552330.1,CSRP2,1.08,0.81,1.13,1.02,0.23
ENSG00000106460.14,ENST00000396668.3,TMEM106B,1.08,0.83,0.65,1.12,0.59
ENSG00000131759.13,ENST00000394086.3,RARA,1.08,1.26,1.14,1.10,1.40
ENSG00000122515.10,ENST00000416856.1,ZMIZ2,1.08,1.36,1.27,1.03,0.74
ENSG00000072756.12,ENST00000397779.2,TRNT1,1.08,1.07,0.99,1.16,0.92
ENSG00000167840.9,ENST00000250076.3,ZNF232,1.08,0.97,1.04,0.97,0.87
ENSG00000251503.3,ENST00000400900.2,APITD1-CORT,1.08,0.90,0.80,0.96,0.61
ENSG00000175279.17,ENST00000602296.1,APITD1,1.08,0.89,0.80,0.96,0.61
ENSG00000175279.17,ENST00000602787.1,APITD1,1.08,0.89,0.80,0.96,0.61
ENSG00000109099.9,ENST00000426385.3,PMP22,1.08,1.03,1.10,1.11,0.17
ENSG00000047188.11,ENST00000161863.4,YTHDC2,1.08,0.90,0.78,1.04,0.80
ENSG00000112078.9,ENST00000536244.1,KCTD20,1.08,0.79,0.73,1.05,0.82
ENSG00000112078.9,ENST00000265344.4,KCTD20,1.08,0.79,0.73,1.05,0.82
ENSG00000116497.13,ENST00000373476.1,S100PBP,1.08,0.82,0.83,1.00,0.87
ENSG00000196950.9,ENST00000359634.5,SLC39A10,1.08,0.72,0.80,1.02,3.19
ENSG00000196950.9,ENST00000430412.1,SLC39A10,1.08,0.72,0.80,1.02,3.19
ENSG00000173275.8,ENST00000370761.3,ZNF449,1.08,0.94,0.97,1.03,0.74
ENSG00000140332.11,ENST00000317509.8,TLE3,1.08,1.20,1.54,1.80,1.21
ENSG00000110013.8,ENST00000263593.3,SIAE,1.08,1.07,0.97,0.92,0.32
ENSG00000115107.15,ENST00000393106.2,STEAP3,1.08,1.10,0.90,0.87,0.81
ENSG00000115107.15,ENST00000393110.2,STEAP3,1.08,1.10,0.90,0.87,0.81
ENSG00000126001.11,ENST00000342580.4,CEP250,1.08,1.39,1.22,1.08,0.81
ENSG00000185379.16,ENST00000588594.1,RAD51D,1.08,1.14,0.99,1.06,0.94
ENSG00000115107.15,ENST00000354888.5,STEAP3,1.08,1.10,0.90,0.87,0.81
ENSG00000094841.9,ENST00000373379.1,UPRT,1.08,0.88,0.99,1.05,0.78
ENSG00000128829.7,ENST00000559624.1,EIF2AK4,1.08,0.89,0.80,1.15,0.87
ENSG00000115107.15,ENST00000393108.2,STEAP3,1.08,1.10,0.90,0.87,0.81
ENSG00000094841.9,ENST00000373383.4,UPRT,1.08,0.88,0.99,1.05,0.78
ENSG00000154889.12,ENST00000344987.7,MPPE1,1.08,0.95,0.77,0.94,0.69
ENSG00000160325.10,ENST00000316948.4,CACFD1,1.08,1.37,1.28,0.88,0.25
ENSG00000138430.11,ENST00000344357.5,OLA1,1.08,0.84,0.94,1.04,1.02
ENSG00000165525.13,ENST00000298310.5,NEMF,1.08,0.95,0.93,1.07,1.04
ENSG00000126001.11,ENST00000397527.1,CEP250,1.08,1.39,1.22,1.08,0.80
ENSG00000128918.10,ENST00000249750.4,ALDH1A2,1.08,1.11,0.02,0.36,0.01
ENSG00000178209.10,ENST00000436759.2,PLEC,1.08,1.16,1.22,1.19,0.43
ENSG00000165525.13,ENST00000545773.1,NEMF,1.08,0.94,0.93,1.07,1.05
ENSG00000149577.11,ENST00000324225.4,SIDT2,1.08,1.09,0.94,1.05,1.40
ENSG00000137269.10,ENST00000370888.1,LRRC1,1.08,1.04,0.64,1.15,0.09
ENSG00000185379.16,ENST00000335858.7,RAD51D,1.08,1.14,0.99,1.06,0.95
ENSG00000188467.6,ENST00000449382.2,SLC24A5,1.08,0.97,0.98,1.16,0.44
ENSG00000185379.16,ENST00000586044.1,RAD51D,1.08,1.14,0.99,1.06,0.95
ENSG00000169375.11,ENST00000394949.4,SIN3A,1.08,1.03,1.21,2.03,2.68
ENSG00000186448.10,ENST00000383745.2,ZNF197,1.08,0.98,0.89,1.11,1.42
ENSG00000160325.10,ENST00000291722.7,CACFD1,1.08,1.36,1.28,0.87,0.25
ENSG00000116584.13,ENST00000462460.2,ARHGEF2,1.08,1.15,1.30,1.13,3.03
ENSG00000116584.13,ENST00000368316.1,ARHGEF2,1.08,1.15,1.30,1.13,3.03
ENSG00000144589.16,ENST00000456857.1,STK11IP,1.08,1.21,1.10,0.97,0.88
ENSG00000043093.9,ENST00000292782.4,DCUN1D1,1.08,0.68,0.61,1.08,0.73
ENSG00000175183.5,ENST00000311083.5,CSRP2,1.08,0.80,1.12,1.01,0.23
ENSG00000055917.11,ENST00000403432.1,PUM2,1.08,0.86,0.82,1.00,1.09
ENSG00000178104.15,ENST00000529945.1,PDE4DIP,1.08,0.91,1.22,1.20,0.63
ENSG00000079277.15,ENST00000371944.4,MKNK1,1.08,1.12,1.16,1.02,1.44
ENSG00000079277.15,ENST00000342571.3,MKNK1,1.08,1.12,1.16,1.02,1.44
ENSG00000055917.11,ENST00000536417.1,PUM2,1.08,0.86,0.81,1.00,1.09
ENSG00000100281.9,ENST00000444518.2,HMGXB4,1.08,1.03,0.93,1.05,1.20
ENSG00000161682.10,ENST00000588067.1,FAM171A2,1.08,1.26,1.14,1.00,0.62
ENSG00000110315.2,ENST00000265981.2,RNF141,1.08,0.89,0.94,0.97,0.99
ENSG00000186063.8,ENST00000340020.6,AIDA,1.08,0.74,0.66,1.00,0.39
ENSG00000128596.12,ENST00000297788.4,CCDC136,1.08,1.20,1.05,1.05,2.04
ENSG00000119640.4,ENST00000357971.3,ACYP1,1.08,0.92,0.98,1.00,1.01
ENSG00000136381.8,ENST00000560440.1,IREB2,1.08,0.74,0.73,2.02,1.33
ENSG00000196950.9,ENST00000409086.3,SLC39A10,1.08,0.72,0.80,1.02,3.19
ENSG00000128596.12,ENST00000487361.1,CCDC136,1.08,1.20,1.05,1.05,2.04
ENSG00000167766.14,ENST00000545872.1,ZNF83,1.08,1.10,0.89,1.03,1.59
ENSG00000137720.3,ENST00000528125.1,C11orf1,1.08,1.22,1.29,0.97,1.97
ENSG00000138430.11,ENST00000428402.2,OLA1,1.08,0.83,0.93,1.04,1.02
ENSG00000100749.3,ENST00000216639.3,VRK1,1.08,0.88,0.85,1.11,0.99
ENSG00000165055.11,ENST00000497665.1,METTL2B,1.08,0.90,0.81,1.08,0.57
ENSG00000148985.15,ENST00000465307.2,PGAP2,1.08,1.02,1.15,0.98,1.17
ENSG00000167766.14,ENST00000536937.1,ZNF83,1.08,1.09,0.89,1.03,1.58
ENSG00000167766.14,ENST00000544146.1,ZNF83,1.08,1.09,0.89,1.03,1.58
ENSG00000167766.14,ENST00000301096.3,ZNF83,1.08,1.09,0.89,1.03,1.58
ENSG00000119640.4,ENST00000555694.1,ACYP1,1.08,0.92,0.98,1.00,1.01
ENSG00000118193.7,ENST00000367350.4,KIF14,1.08,0.91,0.90,1.13,0.87
ENSG00000133393.8,ENST00000573087.1,FOPNL,1.08,0.87,0.89,1.06,1.03
ENSG00000107362.9,ENST00000377041.2,ABHD17B,1.08,0.59,0.40,0.94,0.54
ENSG00000182134.11,ENST00000368822.1,TDRKH,1.08,0.83,0.77,1.21,0.58
ENSG00000196345.8,ENST00000447279.1,ZKSCAN7,1.08,1.12,1.09,1.08,0.52
ENSG00000182606.10,ENST00000396175.1,TRAK1,1.08,1.07,0.89,1.08,0.96
ENSG00000044115.16,ENST00000519309.1,CTNNA1,1.08,0.92,1.03,1.04,0.35
ENSG00000025434.14,ENST00000527949.1,NR1H3,1.08,1.12,1.48,0.89,0.62
ENSG00000165699.9,ENST00000298552.3,TSC1,1.08,1.11,0.90,1.02,0.89
ENSG00000198794.7,ENST00000567529.1,SCAMP5,1.08,0.85,0.86,2.14,1.91
ENSG00000262304.1,ENST00000572919.1,SHPK,1.08,0.93,0.91,1.07,0.52
ENSG00000117543.15,ENST00000488176.1,DPH5,1.08,0.95,0.97,1.06,1.08
ENSG00000166224.12,ENST00000373202.3,SGPL1,1.08,0.84,0.75,1.05,0.57
ENSG00000118960.8,ENST00000406618.3,HS1BP3,1.08,1.26,0.83,1.05,0.44
ENSG00000022976.11,ENST00000558850.1,ZNF839,1.08,1.19,1.49,1.01,0.94
ENSG00000125447.12,ENST00000537686.1,GGA3,1.08,1.29,1.32,1.07,1.10
ENSG00000256500.5,ENST00000472726.2,RP11-73M18.2,1.08,1.01,0.90,1.11,0.56
ENSG00000068796.12,ENST00000506857.1,KIF2A,1.07,0.86,0.80,1.05,1.05
ENSG00000048392.7,ENST00000251810.3,RRM2B,1.07,0.79,0.71,1.03,1.75
ENSG00000206527.5,ENST00000383657.5,PTPLB,1.07,0.69,0.68,0.99,0.71
ENSG00000197165.6,ENST00000395630.1,SULT1A2,1.07,1.30,1.42,0.92,1.95
ENSG00000077684.11,ENST00000452328.2,JADE1,1.07,0.94,1.08,0.95,0.98
ENSG00000185619.13,ENST00000505655.2,PCGF3,1.07,1.33,1.33,1.02,0.71
ENSG00000121236.15,ENST00000278302.5,TRIM6,1.07,0.75,0.41,1.03,1.38
ENSG00000185507.15,ENST00000469048.1,IRF7,1.07,1.27,2.01,0.94,2.54
ENSG00000133704.5,ENST00000540979.1,IPO8,1.07,0.71,0.57,0.85,0.87
ENSG00000088298.8,ENST00000541621.1,EDEM2,1.07,0.94,0.79,0.99,0.84
ENSG00000166689.10,ENST00000532079.1,PLEKHA7,1.07,1.11,1.04,1.12,1.71
ENSG00000143845.10,ENST00000367197.1,ETNK2,1.07,0.96,0.81,0.86,0.01
ENSG00000162813.13,ENST00000469520.2,BPNT1,1.07,0.75,0.44,1.00,0.70
ENSG00000111450.9,ENST00000261653.6,STX2,1.07,1.02,1.07,1.00,0.56
ENSG00000213626.7,ENST00000404397.1,LBH,1.07,1.66,2.02,1.17,0.23
ENSG00000064547.9,ENST00000586703.1,LPAR2,1.07,1.49,1.35,0.93,3.69
ENSG00000005436.9,ENST00000541687.1,GCFC2,1.07,0.80,0.84,1.06,0.82
ENSG00000100479.8,ENST00000554396.1,POLE2,1.07,0.85,0.83,0.97,0.90
ENSG00000004399.8,ENST00000324093.4,PLXND1,1.07,0.92,1.07,1.06,2.82
ENSG00000004399.8,ENST00000393239.1,PLXND1,1.07,0.92,1.07,1.06,2.82
ENSG00000174721.9,ENST00000311575.5,FGFBP3,1.07,1.21,1.42,1.13,1.40
ENSG00000146842.12,ENST00000462753.1,TMEM209,1.07,0.96,0.97,1.02,0.89
ENSG00000149231.7,ENST00000278520.5,CCDC82,1.07,1.01,1.18,0.91,1.12
ENSG00000156735.6,ENST00000287322.4,BAG4,1.07,0.74,0.76,0.99,1.27
ENSG00000213445.4,ENST00000394227.3,SIPA1,1.07,1.20,1.29,1.02,2.89
ENSG00000134815.14,ENST00000328771.4,DHX34,1.07,1.34,1.70,0.98,0.50
ENSG00000105176.13,ENST00000574666.1,URI1,1.07,0.68,0.65,1.02,1.78
ENSG00000131351.10,ENST00000448593.2,HAUS8,1.07,1.08,1.07,1.10,0.68
ENSG00000119640.4,ENST00000238618.3,ACYP1,1.07,0.92,0.97,1.00,1.01
ENSG00000198663.12,ENST00000359359.2,C6orf89,1.07,0.98,0.86,1.07,0.61
ENSG00000130779.15,ENST00000545889.1,CLIP1,1.07,0.97,0.67,1.15,0.44
ENSG00000146842.12,ENST00000473456.1,TMEM209,1.07,0.95,0.97,1.02,0.89
ENSG00000185507.15,ENST00000525445.1,IRF7,1.07,1.26,1.98,0.94,2.53
ENSG00000131351.10,ENST00000253669.5,HAUS8,1.07,1.08,1.07,1.10,0.68
ENSG00000143409.11,ENST00000493834.2,FAM63A,1.07,1.26,0.90,1.00,1.52
ENSG00000153113.19,ENST00000508608.1,CAST,1.07,0.95,0.92,1.05,0.82
ENSG00000137171.10,ENST00000458460.2,KLC4,1.07,1.28,1.55,0.97,0.77
ENSG00000168610.10,ENST00000389272.3,STAT3,1.07,0.92,0.74,1.14,0.96
ENSG00000123179.9,ENST00000378272.5,EBPL,1.07,0.71,0.70,1.06,1.68
ENSG00000123179.9,ENST00000378284.2,EBPL,1.07,0.71,0.70,1.06,1.68
ENSG00000146842.12,ENST00000336804.8,TMEM209,1.07,0.95,0.97,1.02,0.89
ENSG00000005436.9,ENST00000321027.3,GCFC2,1.07,0.80,0.84,1.06,0.82
ENSG00000123179.9,ENST00000242827.6,EBPL,1.07,0.71,0.70,1.06,1.67
ENSG00000077684.11,ENST00000226319.6,JADE1,1.07,0.93,1.08,0.95,0.98
ENSG00000157637.8,ENST00000288439.5,SLC38A10,1.07,1.29,1.27,1.02,0.72
ENSG00000100376.7,ENST00000216214.3,FAM118A,1.07,1.07,1.10,0.92,0.74
ENSG00000170632.9,ENST00000323735.6,ARMC10,1.07,0.76,0.74,1.00,1.58
ENSG00000114054.9,ENST00000478469.1,PCCB,1.07,0.92,0.88,1.08,2.13
ENSG00000118096.3,ENST00000530872.1,IFT46,1.07,1.10,0.98,1.33,1.05
ENSG00000172890.7,ENST00000528509.1,NADSYN1,1.07,1.11,0.99,0.96,1.61
ENSG00000105556.6,ENST00000264819.4,MIER2,1.07,1.12,1.41,1.12,0.60
ENSG00000114054.9,ENST00000471595.1,PCCB,1.07,0.92,0.88,1.08,2.13
ENSG00000002586.13,ENST00000381187.3,CD99,1.07,1.46,1.39,1.01,1.44
ENSG00000144736.9,ENST00000471526.1,SHQ1,1.07,0.79,0.63,1.02,0.89
ENSG00000214106.3,ENST00000449486.1,PAXIP1-AS2,1.07,1.08,1.02,1.04,0.96
ENSG00000171227.6,ENST00000306406.4,TMEM37,1.07,0.74,0.71,0.69,0.13
ENSG00000159176.9,ENST00000533432.1,CSRP1,1.07,1.02,0.35,0.99,1.46
ENSG00000083454.17,ENST00000552276.1,P2RX5,1.07,0.90,1.45,1.17,1.37
ENSG00000173992.4,ENST00000533244.1,CCS,1.07,1.60,1.80,1.04,1.65
ENSG00000105696.4,ENST00000600490.1,TMEM59L,1.07,1.25,1.54,0.78,0.07
ENSG00000077549.13,ENST00000433834.1,CAPZB,1.07,0.94,1.05,1.08,0.87
ENSG00000108848.11,ENST00000509335.1,LUC7L3,1.07,0.87,0.92,1.12,1.75
ENSG00000095321.12,ENST00000458362.1,CRAT,1.07,1.48,1.56,0.90,1.45
ENSG00000083720.8,ENST00000196371.5,OXCT1,1.07,0.78,0.71,1.10,1.08
ENSG00000070367.11,ENST00000555148.1,EXOC5,1.07,0.90,0.83,1.07,0.48
ENSG00000110455.9,ENST00000263776.8,ACCS,1.07,1.42,1.21,1.12,4.23
ENSG00000164114.14,ENST00000311277.4,MAP9,1.07,0.75,0.64,0.91,0.05
ENSG00000188917.10,ENST00000372935.1,TRMT2B,1.07,0.86,0.75,0.95,1.14
ENSG00000138138.9,ENST00000328142.3,ATAD1,1.07,0.81,0.00,1.05,0.98
ENSG00000186297.7,ENST00000400081.3,GABRA5,1.07,0.99,0.00,0.56,0.00
ENSG00000170989.8,ENST00000305352.6,S1PR1,1.07,1.02,0.72,0.87,0.01
ENSG00000174943.5,ENST00000568000.1,KCTD13,1.07,1.50,1.26,0.90,0.90
ENSG00000188917.10,ENST00000372936.3,TRMT2B,1.07,0.85,0.75,0.95,1.14
ENSG00000160055.15,ENST00000484490.1,TMEM234,1.07,0.93,1.00,0.91,0.56
ENSG00000114209.10,ENST00000494502.2,PDCD10,1.07,0.87,0.72,1.02,0.61
ENSG00000053501.8,ENST00000601662.1,USE1,1.07,1.33,1.86,1.17,2.34
ENSG00000162174.8,ENST00000534183.1,ASRGL1,1.07,0.96,1.13,1.13,0.12
ENSG00000162174.8,ENST00000535727.1,ASRGL1,1.07,0.96,1.13,1.13,0.12
ENSG00000127423.6,ENST00000374298.3,AUNIP,1.07,0.82,0.85,1.11,0.94
ENSG00000180822.7,ENST00000451246.2,PSMG4,1.07,1.30,1.08,0.96,1.03
ENSG00000089094.12,ENST00000542973.1,KDM2B,1.07,1.08,1.07,1.06,0.87
ENSG00000186318.12,ENST00000428381.2,BACE1,1.07,1.39,1.43,0.95,1.22
ENSG00000186318.12,ENST00000513780.1,BACE1,1.07,1.39,1.43,0.95,1.22
ENSG00000186318.12,ENST00000445823.2,BACE1,1.07,1.39,1.43,0.95,1.22
ENSG00000162881.5,ENST00000378661.2,OXER1,1.07,1.32,1.57,0.75,1.37
ENSG00000118515.7,ENST00000528577.1,SGK1,1.07,0.87,0.91,1.27,0.13
ENSG00000140262.13,ENST00000537840.1,TCF12,1.07,1.01,1.09,0.96,0.70
ENSG00000033627.10,ENST00000544137.1,ATP6V0A1,1.07,1.10,0.95,1.18,0.97
ENSG00000064547.9,ENST00000407877.3,LPAR2,1.07,1.48,1.34,0.93,3.67
ENSG00000167553.10,ENST00000549818.1,TUBA1C,1.07,0.86,0.91,1.02,0.33
ENSG00000161202.13,ENST00000435708.1,DVL3,1.07,1.38,1.45,1.13,0.57
ENSG00000115844.6,ENST00000234198.4,DLX2,1.07,0.79,0.83,1.10,1.07
ENSG00000104320.9,ENST00000396252.2,NBN,1.07,0.84,0.75,1.07,2.43
ENSG00000103248.13,ENST00000546093.1,MTHFSD,1.07,1.17,1.27,0.99,1.24
ENSG00000115825.5,ENST00000379066.1,PRKD3,1.07,0.72,0.77,1.08,1.45
ENSG00000070444.10,ENST00000575394.1,MNT,1.07,1.41,1.45,0.97,0.55
ENSG00000135297.11,ENST00000442897.2,MTO1,1.07,0.79,0.75,1.06,0.94
ENSG00000033627.10,ENST00000264649.6,ATP6V0A1,1.07,1.10,0.95,1.18,0.97
ENSG00000173273.11,ENST00000522110.1,TNKS,1.07,1.18,1.21,1.08,1.16
ENSG00000147121.11,ENST00000360017.5,KRBOX4,1.07,0.96,1.10,1.00,0.94
ENSG00000148572.10,ENST00000277746.6,NRBF2,1.07,0.80,0.75,1.10,0.83
ENSG00000033627.10,ENST00000343619.4,ATP6V0A1,1.07,1.10,0.95,1.18,0.97
ENSG00000123473.11,ENST00000371877.3,STIL,1.07,0.85,0.81,1.07,0.61
ENSG00000138032.16,ENST00000409895.4,PPM1B,1.07,0.84,0.88,1.12,0.78
ENSG00000172653.7,ENST00000589015.2,C17orf66,1.07,0.68,0.68,1.01,1.56
ENSG00000123473.11,ENST00000360380.3,STIL,1.07,0.85,0.81,1.07,0.61
ENSG00000123473.11,ENST00000337817.5,STIL,1.07,0.85,0.81,1.07,0.61
ENSG00000165671.14,ENST00000439151.2,NSD1,1.07,0.97,0.94,1.07,0.49
ENSG00000115825.5,ENST00000234179.2,PRKD3,1.07,0.72,0.77,1.08,1.44
ENSG00000099949.14,ENST00000443265.1,LZTR1,1.07,1.33,1.31,1.09,0.75
ENSG00000139737.17,ENST00000314070.5,SLAIN1,1.07,0.88,0.80,1.01,1.19
ENSG00000131013.3,ENST00000253329.2,PPIL4,1.07,1.01,1.07,1.04,0.77
ENSG00000168610.10,ENST00000588969.1,STAT3,1.07,0.92,0.73,1.13,0.95
ENSG00000130479.6,ENST00000593593.1,MAP1S,1.06,1.18,1.29,1.14,0.65
ENSG00000185507.15,ENST00000348655.6,IRF7,1.06,1.25,1.99,0.93,2.51
ENSG00000004534.10,ENST00000434592.1,RBM6,1.06,1.25,1.25,1.06,1.09
ENSG00000168505.6,ENST00000306318.4,GBX2,1.06,0.79,0.25,0.50,0.06
ENSG00000166130.10,ENST00000420861.1,IKBIP,1.06,0.71,0.77,0.98,0.78
ENSG00000166130.10,ENST00000393042.3,IKBIP,1.06,0.71,0.77,0.98,0.78
ENSG00000211456.6,ENST00000418611.1,SACM1L,1.06,0.73,0.70,1.00,0.73
ENSG00000139719.5,ENST00000451053.2,VPS33A,1.06,0.98,0.90,0.97,0.59
ENSG00000175183.5,ENST00000546966.1,CSRP2,1.06,0.80,1.12,1.00,0.23
ENSG00000019102.7,ENST00000326621.5,VSIG2,1.06,1.10,1.25,0.97,0.28
ENSG00000149639.10,ENST00000279034.6,SOGA1,1.06,1.12,1.13,1.28,0.63
ENSG00000270316.1,ENST00000299353.6,C10orf32-ASMT,1.06,0.81,0.81,1.16,0.40
ENSG00000177000.6,ENST00000376590.3,MTHFR,1.06,1.12,1.04,1.09,0.52
ENSG00000184678.8,ENST00000369155.2,HIST2H2BE,1.06,0.92,1.14,0.89,1.70
ENSG00000140262.13,ENST00000543579.1,TCF12,1.06,1.00,1.08,0.95,0.69
ENSG00000179979.7,ENST00000324803.4,CRIPAK,1.06,1.33,1.27,1.01,0.28
ENSG00000164211.8,ENST00000505803.1,STARD4,1.06,0.73,0.43,1.09,1.18
ENSG00000181666.13,ENST00000541583.2,HKR1,1.06,1.17,1.25,1.04,0.83
ENSG00000186297.7,ENST00000335625.5,GABRA5,1.06,0.98,0.00,0.56,0.00
ENSG00000161513.7,ENST00000579543.1,FDXR,1.06,1.66,1.74,0.85,1.86
ENSG00000183474.11,ENST00000508344.2,GTF2H2C,1.06,0.67,0.66,1.03,0.67
ENSG00000183474.11,ENST00000446221.2,GTF2H2C,1.06,0.67,0.66,1.03,0.67
ENSG00000130830.10,ENST00000417435.1,MPP1,1.06,0.88,0.73,1.01,2.22
ENSG00000167994.7,ENST00000394836.2,RAB3IL1,1.06,1.21,0.83,1.25,0.15
ENSG00000164118.8,ENST00000296519.4,CEP44,1.06,0.62,0.56,0.96,1.25
ENSG00000127452.4,ENST00000590808.1,FBXL12,1.06,1.30,1.48,1.03,0.89
ENSG00000111711.5,ENST00000539663.1,GOLT1B,1.06,0.87,0.90,0.97,1.32
ENSG00000183020.9,ENST00000448903.2,AP2A2,1.06,1.19,1.32,1.10,0.54
ENSG00000196345.8,ENST00000431636.1,ZKSCAN7,1.06,1.10,1.08,1.07,0.52
ENSG00000124067.12,ENST00000422611.2,SLC12A4,1.06,1.04,1.33,0.94,0.64
ENSG00000099290.11,ENST00000282633.5,FAM21A,1.06,1.00,0.70,0.97,0.77
ENSG00000198420.5,ENST00000355951.2,FAM115A,1.06,1.06,0.97,1.06,0.57
ENSG00000196345.8,ENST00000341840.3,ZKSCAN7,1.06,1.10,1.08,1.06,0.52
ENSG00000173221.9,ENST00000508780.1,GLRX,1.06,0.73,0.62,0.85,0.99
ENSG00000125449.2,ENST00000245543.1,ARMC7,1.06,0.99,1.09,1.04,0.49
ENSG00000213658.6,ENST00000454369.2,LAT,1.06,2.08,1.63,0.92,1.87
ENSG00000114450.5,ENST00000232564.3,GNB4,1.06,0.76,0.60,0.99,1.04
ENSG00000173992.4,ENST00000310190.4,CCS,1.06,1.62,1.81,1.05,1.65
ENSG00000165671.14,ENST00000354179.4,NSD1,1.06,0.96,0.94,1.07,0.49
ENSG00000152942.14,ENST00000361732.2,RAD17,1.06,0.96,0.86,1.01,0.97
ENSG00000071243.11,ENST00000445699.1,ING3,1.06,0.86,1.03,1.29,0.85
ENSG00000137693.9,ENST00000282441.5,YAP1,1.06,0.79,0.80,0.94,0.00
ENSG00000148985.15,ENST00000479072.1,PGAP2,1.06,1.02,1.13,0.95,1.14
ENSG00000137693.9,ENST00000345877.2,YAP1,1.06,0.79,0.80,0.94,0.00
ENSG00000137693.9,ENST00000537274.1,YAP1,1.06,0.79,0.80,0.94,0.00
ENSG00000205423.7,ENST00000565457.1,CNEP1R1,1.06,0.72,0.72,1.15,0.89
ENSG00000108296.7,ENST00000536127.1,CWC25,1.06,1.15,1.10,0.94,1.22
ENSG00000108296.7,ENST00000585298.1,CWC25,1.06,1.15,1.10,0.94,1.22
ENSG00000143379.8,ENST00000368963.1,SETDB1,1.06,1.08,1.13,1.08,1.31
ENSG00000175536.6,ENST00000310109.4,LIPT2,1.06,0.81,0.88,0.89,0.55
ENSG00000166130.10,ENST00000342502.2,IKBIP,1.06,0.70,0.77,0.98,0.78
ENSG00000125347.9,ENST00000245414.4,IRF1,1.06,0.93,0.83,0.96,6.04
ENSG00000074181.4,ENST00000263388.2,NOTCH3,1.06,0.98,1.30,1.23,0.59
ENSG00000169398.15,ENST00000522950.1,PTK2,1.06,1.08,0.92,0.89,0.01
ENSG00000213967.6,ENST00000525354.2,ZNF726,1.06,0.75,0.64,1.08,0.86
ENSG00000089335.16,ENST00000509528.1,ZNF302,1.06,1.05,1.29,1.16,1.54
ENSG00000143337.14,ENST00000606911.2,TOR1AIP1,1.06,0.86,0.79,0.97,1.10
ENSG00000145725.15,ENST00000358359.3,PPIP5K2,1.06,0.78,0.60,0.96,2.50
ENSG00000159423.12,ENST00000538839.1,ALDH4A1,1.06,1.15,1.07,1.15,0.64
ENSG00000213160.5,ENST00000602521.1,KLHL23,1.06,0.88,0.82,1.04,0.82
ENSG00000128596.12,ENST00000464832.1,CCDC136,1.06,1.18,1.03,1.03,2.00
ENSG00000066230.6,ENST00000514375.1,SLC9A3,1.06,1.63,1.81,0.93,1.26
ENSG00000196876.9,ENST00000551216.1,SCN8A,1.06,0.73,0.80,1.01,0.65
ENSG00000205423.7,ENST00000427478.2,CNEP1R1,1.06,0.72,0.72,1.15,0.89
ENSG00000088451.6,ENST00000261296.5,TGDS,1.06,0.64,0.74,0.94,1.16
ENSG00000128596.12,ENST00000378685.4,CCDC136,1.06,1.17,1.03,1.03,2.00
ENSG00000137843.7,ENST00000542403.2,PAK6,1.06,0.99,0.12,0.75,0.19
ENSG00000159423.12,ENST00000290597.5,ALDH4A1,1.06,1.14,1.07,1.15,0.64
ENSG00000183077.11,ENST00000591952.1,AFMID,1.06,1.07,0.94,0.82,1.20
ENSG00000198556.9,ENST00000331410.5,ZNF789,1.06,1.35,1.26,1.00,1.75
ENSG00000140682.14,ENST00000563712.2,TGFB1I1,1.06,1.54,2.12,1.19,0.35
ENSG00000146409.6,ENST00000275227.4,SLC18B1,1.06,0.71,0.72,0.94,0.65
ENSG00000163659.8,ENST00000486483.1,TIPARP,1.06,0.67,0.49,1.01,0.69
ENSG00000110429.9,ENST00000448981.2,FBXO3,1.06,0.80,0.76,1.03,0.64
ENSG00000089225.15,ENST00000310346.4,TBX5,1.06,1.15,0.87,1.03,0.00
ENSG00000066230.6,ENST00000264938.3,SLC9A3,1.06,1.62,1.81,0.93,1.26
ENSG00000138594.8,ENST00000308580.7,TMOD3,1.06,0.85,0.67,0.97,0.62
ENSG00000113615.8,ENST00000398844.2,SEC24A,1.06,0.75,0.79,1.00,0.48
ENSG00000056998.14,ENST00000338623.5,GYG2,1.06,0.81,0.93,0.95,0.66
ENSG00000056998.14,ENST00000542787.1,GYG2,1.06,0.81,0.93,0.95,0.66
ENSG00000205423.7,ENST00000568890.1,CNEP1R1,1.06,0.72,0.72,1.15,0.89
ENSG00000056998.14,ENST00000381163.3,GYG2,1.06,0.81,0.93,0.95,0.66
